user_id,marketplace_side,signup_date,week1_sessions,week1_searches,week1_listings,week1_bookings,week1_messages,active_week_1,active_week_2,active_week_3,active_week_4,last_active_week,churn_flag,cohort_month,week1_engagement
U10866,Demand,2025-06-25,10,3,0,0,2.0,1,1,1,1,4,0,2025-06,15.0
U10867,Supply,2025-04-14,16,7,3,2,1.0,1,0,1,1,4,0,2025-04,29.0
U10868,Supply,2025-02-11,11,3,1,0,3.0,1,0,0,0,1,1,2025-02,18.0
U10869,Demand,2025-03-01,11,2,0,0,1.0,1,1,1,0,3,0,2025-03,14.0
U10870,Demand,2025-01-12,9,4,0,0,1.0,1,0,0,0,1,1,2025-01,14.0
U10871,Supply,2025-05-10,11,9,3,1,3.0,1,1,1,0,3,0,2025-05,27.0
U10872,Supply,2025-01-07,12,5,0,0,2.0,1,1,1,0,3,0,2025-01,19.0
U10873,Demand,2025-03-21,11,5,0,2,3.0,1,1,1,1,4,0,2025-03,21.0
U10874,Supply,2025-05-11,14,1,4,0,2.0,1,0,1,1,4,0,2025-05,21.0
U10875,Supply,2025-04-19,9,2,1,0,1.0,1,0,1,0,3,0,2025-04,13.0
U10876,Supply,2025-01-03,6,4,2,0,2.0,1,1,1,1,4,0,2025-01,14.0
U10877,Demand,2025-01-27,11,5,0,2,6.0,1,1,1,1,4,0,2025-01,24.0
U10878,Demand,2025-04-24,9,2,0,0,0.0,1,0,0,0,1,1,2025-04,11.0
U10879,Supply,2025-04-17,8,3,2,1,1.0,1,1,1,1,4,0,2025-04,15.0
U10880,Supply,2025-02-09,8,5,4,1,5.0,1,1,1,0,3,0,2025-02,23.0
U10881,Supply,2025-06-10,15,3,2,0,3.0,1,1,1,0,3,0,2025-06,23.0
U10882,Demand,2025-05-09,14,9,0,1,5.0,1,1,1,1,4,0,2025-05,29.0
U10883,Supply,2025-01-08,5,1,1,0,2.0,1,1,1,1,4,0,2025-01,9.0
U10884,Supply,2025-04-11,9,4,3,0,2.0,1,1,1,1,4,0,2025-04,18.0
U10885,Demand,2025-06-09,6,3,0,2,2.0,1,1,1,0,3,0,2025-06,13.0
U10886,Supply,2025-05-04,7,6,4,2,3.0,1,1,1,1,4,0,2025-05,22.0
U10887,Demand,2025-06-25,10,4,0,1,2.0,1,0,1,0,3,0,2025-06,17.0
U10888,Supply,2025-04-17,9,5,0,0,1.0,1,0,0,0,1,1,2025-04,15.0
U10889,Supply,2025-04-11,15,5,1,0,0.0,1,0,0,0,1,1,2025-04,21.0
U10890,Supply,2025-01-04,2,2,2,1,2.0,1,1,0,0,2,1,2025-01,9.0
U10891,Demand,2025-04-20,8,5,0,0,1.0,1,0,1,0,3,0,2025-04,14.0
U10892,Demand,2025-01-19,8,4,0,0,3.0,1,0,0,0,1,1,2025-01,15.0
U10893,Demand,2025-02-01,10,7,0,2,5.0,1,1,1,1,4,0,2025-02,24.0
U10894,Supply,2025-05-17,18,1,7,2,2.0,1,0,0,0,1,1,2025-05,30.0
U10895,Demand,2025-01-12,11,5,0,0,1.0,1,0,1,0,3,0,2025-01,17.0
U10896,Supply,2025-05-19,12,3,2,1,6.0,1,1,1,1,4,0,2025-05,24.0
U10897,Supply,2025-02-15,9,3,5,0,2.0,1,0,1,0,3,0,2025-02,19.0
U10898,Demand,2025-04-29,13,2,0,2,0.0,1,1,1,1,4,0,2025-04,17.0
U10899,Supply,2025-01-16,13,2,4,2,5.0,1,0,0,1,4,0,2025-01,26.0
U10900,Supply,2025-05-09,10,3,2,0,1.0,1,1,1,1,4,0,2025-05,16.0
U10901,Supply,2025-03-04,10,3,4,1,6.0,1,0,1,0,3,0,2025-03,24.0
U10902,Supply,2025-04-19,8,1,1,0,4.0,1,0,1,1,4,0,2025-04,14.0
U10903,Supply,2025-04-29,9,0,5,0,5.0,1,1,1,1,4,0,2025-04,19.0
U10904,Demand,2025-01-21,21,8,0,3,7.0,1,1,0,1,4,0,2025-01,39.0
U10905,Demand,2025-06-07,12,6,0,2,4.0,1,1,1,1,4,0,2025-06,24.0
U10906,Demand,2025-01-13,4,2,0,0,4.0,1,1,1,1,4,0,2025-01,10.0
U10907,Demand,2025-06-11,12,6,0,3,5.0,1,1,1,1,4,0,2025-06,26.0
U10908,Supply,2025-01-04,9,3,2,1,2.0,1,1,0,1,4,0,2025-01,17.0
U10909,Supply,2025-06-05,9,4,2,1,5.0,1,0,1,1,4,0,2025-06,21.0
U10910,Supply,2025-04-12,6,4,1,1,4.0,1,1,1,1,4,0,2025-04,16.0
U10911,Demand,2025-02-28,7,9,0,2,5.0,1,0,1,0,3,0,2025-02,23.0
U10912,Supply,2025-05-08,11,2,6,0,1.0,1,1,0,0,2,1,2025-05,20.0
U10913,Demand,2025-01-27,6,3,0,1,4.0,1,0,0,0,1,1,2025-01,14.0
U10914,Supply,2025-03-10,3,1,2,0,3.0,1,0,1,0,3,0,2025-03,9.0
U10915,Demand,2025-01-25,8,6,0,2,4.0,1,1,0,1,4,0,2025-01,20.0
U10916,Demand,2025-05-11,9,6,0,0,1.0,1,1,1,0,3,0,2025-05,16.0
U10917,Supply,2025-04-07,7,1,4,1,1.0,1,1,1,0,3,0,2025-04,14.0
U10918,Demand,2025-01-25,8,5,0,3,4.0,1,1,1,1,4,0,2025-01,20.0
U10919,Demand,2025-05-28,6,3,0,1,1.0,1,1,1,0,3,0,2025-05,11.0
U10920,Supply,2025-06-11,6,1,3,1,1.0,1,1,0,1,4,0,2025-06,12.0
U10921,Demand,2025-06-03,7,4,0,1,4.0,1,0,1,1,4,0,2025-06,16.0
U10922,Demand,2025-05-06,9,6,0,0,3.0,1,0,0,0,1,1,2025-05,18.0
U10923,Demand,2025-05-13,6,8,0,1,2.0,1,1,1,0,3,0,2025-05,17.0
U10924,Demand,2025-01-09,17,5,0,4,4.0,1,0,1,0,3,0,2025-01,30.0
U10925,Demand,2025-04-26,11,7,0,2,4.0,1,1,1,1,4,0,2025-04,24.0
U10926,Supply,2025-06-27,8,7,2,0,1.0,1,0,0,1,4,0,2025-06,18.0
U10927,Supply,2025-05-14,11,5,2,1,6.0,1,0,1,1,4,0,2025-05,25.0
U10928,Demand,2025-03-01,8,7,0,1,1.0,1,1,1,1,4,0,2025-03,17.0
U10929,Demand,2025-06-21,4,6,0,2,8.0,1,1,1,0,3,0,2025-06,20.0
U10930,Supply,2025-05-01,8,3,2,0,3.0,1,0,0,0,1,1,2025-05,16.0
U10931,Supply,2025-05-19,7,3,3,1,4.0,1,1,0,0,2,1,2025-05,18.0
U10932,Demand,2025-06-24,8,3,0,0,1.0,1,1,1,0,3,0,2025-06,12.0
U10933,Demand,2025-04-18,8,11,0,2,0.0,1,0,0,1,4,0,2025-04,21.0
U10934,Demand,2025-04-18,12,9,0,3,10.0,1,0,0,1,4,0,2025-04,34.0
U10935,Supply,2025-05-11,4,2,2,0,1.0,1,0,1,1,4,0,2025-05,9.0
U10936,Supply,2025-03-17,6,1,2,0,1.0,1,0,0,0,1,1,2025-03,10.0
U10937,Supply,2025-01-30,9,2,3,2,6.0,1,1,1,0,3,0,2025-01,22.0
U10938,Demand,2025-01-21,9,9,0,0,4.0,1,1,1,0,3,0,2025-01,22.0
U10939,Supply,2025-06-05,10,8,0,0,4.0,1,1,1,0,3,0,2025-06,22.0
U10940,Demand,2025-06-10,5,4,0,1,1.0,1,1,0,1,4,0,2025-06,11.0
U10941,Supply,2025-06-12,10,5,3,0,1.0,1,0,0,0,1,1,2025-06,19.0
U10942,Demand,2025-06-29,7,2,0,0,3.0,1,0,0,0,1,1,2025-06,12.0
U10943,Demand,2025-02-03,7,6,0,1,5.0,1,1,0,1,4,0,2025-02,19.0
U10944,Demand,2025-02-10,6,2,0,1,0.0,1,0,0,1,4,0,2025-02,9.0
U10945,Supply,2025-02-20,7,1,3,0,1.0,1,1,1,0,3,0,2025-02,12.0
U10946,Supply,2025-06-24,9,5,2,0,2.0,1,1,0,1,4,0,2025-06,18.0
U10947,Supply,2025-03-23,12,3,2,1,3.0,1,1,1,0,3,0,2025-03,21.0
U10948,Demand,2025-02-27,9,4,0,0,3.0,1,1,1,1,4,0,2025-02,16.0
U10949,Demand,2025-03-16,10,6,0,1,4.0,1,0,1,1,4,0,2025-03,21.0
U10950,Demand,2025-01-23,10,6,0,4,2.0,1,1,1,0,3,0,2025-01,22.0
U10951,Demand,2025-06-25,10,3,0,1,7.0,1,1,0,0,2,1,2025-06,21.0
U10952,Demand,2025-05-08,7,5,0,1,3.0,1,1,0,1,4,0,2025-05,16.0
U10953,Supply,2025-05-30,4,4,0,0,1.0,1,0,0,0,1,1,2025-05,9.0
U10954,Demand,2025-01-17,8,3,0,1,3.0,1,0,1,1,4,0,2025-01,15.0
U10955,Supply,2025-03-10,3,0,2,0,1.0,1,1,1,0,3,0,2025-03,6.0
U10956,Supply,2025-04-18,8,2,1,0,2.0,1,1,0,1,4,0,2025-04,13.0
U10957,Demand,2025-05-19,13,8,0,2,4.0,1,1,0,0,2,1,2025-05,27.0
U10958,Supply,2025-04-04,5,2,0,0,4.0,1,1,1,0,3,0,2025-04,11.0
U10959,Supply,2025-01-15,6,3,3,1,2.0,1,1,1,1,4,0,2025-01,15.0
U10960,Demand,2025-04-01,10,7,0,3,5.0,1,1,1,1,4,0,2025-04,25.0
U10961,Supply,2025-06-12,7,3,0,0,4.0,1,1,0,0,2,1,2025-06,14.0
U10962,Demand,2025-02-02,11,10,0,0,1.0,1,1,1,1,4,0,2025-02,22.0
U10963,Supply,2025-05-05,11,2,3,0,2.0,1,0,0,0,1,1,2025-05,18.0
U10964,Supply,2025-01-16,19,9,3,1,5.0,1,1,0,1,4,0,2025-01,37.0
U10965,Supply,2025-06-11,3,2,2,1,1.0,1,0,0,0,1,1,2025-06,9.0
U10966,Supply,2025-03-07,9,4,0,0,3.0,1,1,0,1,4,0,2025-03,16.0
U10967,Demand,2025-06-17,8,5,0,3,7.0,1,1,0,0,2,1,2025-06,23.0
U10968,Supply,2025-06-05,13,6,3,1,4.0,1,1,0,0,2,1,2025-06,27.0
U10969,Demand,2025-02-16,6,5,0,1,4.0,1,0,0,1,4,0,2025-02,16.0
U10970,Demand,2025-06-16,7,9,0,2,5.0,1,1,1,1,4,0,2025-06,23.0
U10971,Demand,2025-05-28,6,6,0,3,5.0,1,1,1,1,4,0,2025-05,20.0
U10972,Demand,2025-05-04,9,7,0,1,2.0,1,0,1,1,4,0,2025-05,19.0
U10973,Demand,2025-01-01,5,6,0,2,3.0,1,1,1,1,4,0,2025-01,16.0
U10974,Supply,2025-03-28,11,1,0,0,1.0,1,0,0,0,1,1,2025-03,13.0
U10975,Supply,2025-05-08,13,1,3,2,2.0,1,1,1,1,4,0,2025-05,21.0
U10976,Supply,2025-03-08,8,5,2,1,5.0,1,0,0,0,1,1,2025-03,21.0
U10977,Demand,2025-01-04,12,6,0,2,5.0,1,1,1,1,4,0,2025-01,25.0
U10978,Supply,2025-06-02,9,3,3,0,1.0,1,0,0,0,1,1,2025-06,16.0
U10979,Demand,2025-02-16,8,2,0,1,4.0,1,0,1,1,4,0,2025-02,15.0
U10980,Demand,2025-02-07,9,4,0,0,0.0,1,0,0,0,1,1,2025-02,13.0
U10981,Supply,2025-05-23,14,5,3,1,1.0,1,1,0,1,4,0,2025-05,24.0
U10982,Demand,2025-01-21,7,6,0,0,2.0,1,1,0,0,2,1,2025-01,15.0
U10983,Supply,2025-02-26,10,5,1,0,3.0,1,1,1,1,4,0,2025-02,19.0
U10984,Supply,2025-04-27,5,2,3,0,0.0,1,0,0,0,1,1,2025-04,10.0
U10985,Demand,2025-02-15,4,3,0,0,5.0,1,1,1,0,3,0,2025-02,12.0
U10986,Demand,2025-05-22,10,8,0,1,2.0,1,1,1,1,4,0,2025-05,21.0
U10987,Demand,2025-05-25,6,5,0,0,2.0,1,1,1,1,4,0,2025-05,13.0
U10988,Demand,2025-02-08,10,7,0,3,6.0,1,1,0,0,2,1,2025-02,26.0
U10989,Supply,2025-05-17,8,1,3,0,1.0,1,1,0,1,4,0,2025-05,13.0
U10990,Demand,2025-04-09,5,5,0,1,3.0,1,0,0,0,1,1,2025-04,14.0
U10991,Demand,2025-03-18,7,3,0,3,3.0,1,1,1,0,3,0,2025-03,16.0
U10992,Demand,2025-04-25,9,3,0,1,4.0,1,0,0,0,1,1,2025-04,17.0
U10993,Supply,2025-05-14,8,2,2,0,2.0,1,0,0,0,1,1,2025-05,14.0
U10994,Demand,2025-05-31,15,7,0,1,3.0,1,1,0,1,4,0,2025-05,26.0
U10995,Supply,2025-04-01,9,3,2,1,2.0,1,0,1,1,4,0,2025-04,17.0
U10996,Supply,2025-04-08,5,2,2,0,3.0,1,0,0,0,1,1,2025-04,12.0
U10997,Demand,2025-04-30,12,8,0,1,5.0,1,1,1,1,4,0,2025-04,26.0
U10998,Supply,2025-02-15,4,3,2,1,2.0,1,1,0,0,2,1,2025-02,12.0
U10999,Demand,2025-02-07,7,4,0,1,8.0,1,1,1,0,3,0,2025-02,20.0
U11000,Demand,2025-05-22,8,5,0,1,6.0,1,1,0,0,2,1,2025-05,20.0
U11001,Supply,2025-04-10,13,2,1,1,4.0,1,0,1,0,3,0,2025-04,21.0
U11002,Demand,2025-03-13,6,4,0,2,4.0,1,1,0,1,4,0,2025-03,16.0
U11003,Demand,2025-02-04,9,6,0,2,2.0,1,0,1,1,4,0,2025-02,19.0
U11004,Demand,2025-05-27,4,3,0,0,3.0,1,0,0,0,1,1,2025-05,10.0
U11005,Demand,2025-01-30,6,4,0,1,8.0,1,0,1,1,4,0,2025-01,19.0
U11006,Demand,2025-03-19,10,3,0,0,2.0,1,0,0,0,1,1,2025-03,15.0
U11007,Demand,2025-03-25,2,1,0,0,5.0,1,0,0,0,1,1,2025-03,8.0
U11008,Demand,2025-04-23,9,4,0,0,0.0,1,0,0,0,1,1,2025-04,13.0
U11009,Supply,2025-01-25,4,3,1,0,3.0,1,0,0,0,1,1,2025-01,11.0
U11010,Demand,2025-06-17,11,6,0,1,1.0,1,1,1,1,4,0,2025-06,19.0
U11011,Supply,2025-03-29,12,6,4,0,3.0,1,1,0,0,2,1,2025-03,25.0
U11012,Demand,2025-01-14,7,2,0,1,2.0,1,0,0,0,1,1,2025-01,12.0
U11013,Demand,2025-06-03,6,6,0,3,4.0,1,1,0,0,2,1,2025-06,19.0
U11014,Supply,2025-04-12,14,3,4,2,4.0,1,1,1,1,4,0,2025-04,27.0
U11015,Demand,2025-05-30,13,7,0,1,4.0,1,1,1,1,4,0,2025-05,25.0
U11016,Demand,2025-06-25,9,6,0,2,6.0,1,1,1,0,3,0,2025-06,23.0
U11017,Supply,2025-03-24,11,4,3,0,3.0,1,1,0,1,4,0,2025-03,21.0
U11018,Demand,2025-04-20,8,1,0,0,2.0,1,1,1,1,4,0,2025-04,11.0
U11019,Demand,2025-06-28,10,5,0,2,3.0,1,1,1,1,4,0,2025-06,20.0
U11020,Supply,2025-05-11,10,4,4,0,1.0,1,0,1,0,3,0,2025-05,19.0
U11021,Demand,2025-06-19,6,5,0,1,3.0,1,1,0,1,4,0,2025-06,15.0
U11022,Supply,2025-01-19,7,5,0,1,3.0,1,0,0,0,1,1,2025-01,16.0
U11023,Demand,2025-01-28,9,6,0,3,8.0,1,0,0,1,4,0,2025-01,26.0
U11024,Demand,2025-06-22,6,6,0,2,2.0,1,1,0,0,2,1,2025-06,16.0
U11025,Demand,2025-03-12,6,2,0,0,0.0,1,0,0,0,1,1,2025-03,8.0
U11026,Demand,2025-03-04,4,4,0,1,7.0,1,1,0,0,2,1,2025-03,16.0
U11027,Demand,2025-03-14,7,2,0,0,5.0,1,0,0,0,1,1,2025-03,14.0
U11028,Demand,2025-05-04,4,3,0,1,4.0,1,1,1,0,3,0,2025-05,12.0
U11029,Supply,2025-04-29,10,6,1,0,2.0,1,1,0,1,4,0,2025-04,19.0
U11030,Demand,2025-05-01,4,5,0,1,3.0,1,1,0,0,2,1,2025-05,13.0
U11031,Supply,2025-01-19,10,5,0,0,4.0,1,1,1,1,4,0,2025-01,19.0
U11032,Demand,2025-06-24,6,4,0,0,3.0,1,0,0,1,4,0,2025-06,13.0
U11033,Supply,2025-05-22,2,4,1,0,0.0,1,0,0,0,1,1,2025-05,7.0
U11034,Supply,2025-04-30,6,1,1,0,4.0,1,1,0,0,2,1,2025-04,12.0
U11035,Supply,2025-06-15,11,6,3,1,5.0,1,1,1,0,3,0,2025-06,26.0
U11036,Demand,2025-03-02,10,3,0,0,2.0,1,1,1,1,4,0,2025-03,15.0
U11037,Supply,2025-06-13,11,4,3,1,2.0,1,1,1,1,4,0,2025-06,21.0
U11038,Demand,2025-06-17,10,4,0,0,1.0,1,1,1,0,3,0,2025-06,15.0
U11039,Supply,2025-01-30,5,0,1,0,0.0,1,1,1,1,4,0,2025-01,6.0
U11040,Supply,2025-01-09,16,5,2,0,3.0,1,1,0,0,2,1,2025-01,26.0
U11041,Demand,2025-03-05,7,3,0,0,2.0,1,1,0,0,2,1,2025-03,12.0
U11042,Demand,2025-06-10,7,6,0,1,4.0,1,1,0,1,4,0,2025-06,18.0
U11043,Supply,2025-04-30,5,1,0,0,2.0,1,0,0,0,1,1,2025-04,8.0
U11044,Demand,2025-02-21,9,8,0,3,5.0,1,1,0,1,4,0,2025-02,25.0
U11045,Demand,2025-03-30,4,2,0,1,4.0,1,1,1,1,4,0,2025-03,11.0
U11046,Demand,2025-05-22,7,0,0,0,1.0,1,0,0,0,1,1,2025-05,8.0
U11047,Supply,2025-02-22,4,4,1,0,4.0,1,0,1,1,4,0,2025-02,13.0
U11048,Supply,2025-03-19,10,3,3,1,2.0,1,1,1,0,3,0,2025-03,19.0
U11049,Demand,2025-02-10,10,7,0,1,0.0,1,1,1,0,3,0,2025-02,18.0
U11050,Supply,2025-03-09,5,2,3,1,3.0,1,1,1,0,3,0,2025-03,14.0
U11051,Demand,2025-01-08,8,5,0,2,6.0,1,1,1,1,4,0,2025-01,21.0
U11052,Demand,2025-01-02,15,8,0,3,3.0,1,1,1,0,3,0,2025-01,29.0
U11053,Demand,2025-04-15,18,12,0,2,8.0,1,0,0,0,1,1,2025-04,40.0
U11054,Demand,2025-05-05,10,4,0,1,7.0,1,0,0,0,1,1,2025-05,22.0
U11055,Demand,2025-04-20,9,5,0,2,4.0,1,0,0,1,4,0,2025-04,20.0
U11056,Supply,2025-03-27,5,2,1,0,2.0,1,1,1,1,4,0,2025-03,10.0
U11057,Demand,2025-06-18,5,6,0,3,4.0,1,1,1,1,4,0,2025-06,18.0
U11058,Supply,2025-04-30,7,4,0,1,2.0,1,1,0,1,4,0,2025-04,14.0
U11059,Demand,2025-05-07,4,3,0,0,3.0,1,1,0,0,2,1,2025-05,10.0
U11060,Demand,2025-01-16,9,4,0,1,3.0,1,1,0,0,2,1,2025-01,17.0
U11061,Demand,2025-03-03,2,2,0,2,8.0,1,0,1,1,4,0,2025-03,14.0
U11062,Demand,2025-04-23,10,6,0,1,3.0,1,0,1,0,3,0,2025-04,20.0
U11063,Demand,2025-06-25,4,4,0,1,5.0,1,0,0,1,4,0,2025-06,14.0
U11064,Supply,2025-06-07,11,5,1,0,0.0,1,1,0,0,2,1,2025-06,17.0
U11065,Demand,2025-01-12,5,3,0,2,5.0,1,1,1,1,4,0,2025-01,15.0
U11066,Demand,2025-02-04,8,4,0,3,5.0,1,0,0,0,1,1,2025-02,20.0
U11067,Supply,2025-01-11,9,7,1,0,0.0,1,1,0,1,4,0,2025-01,17.0
U11068,Supply,2025-03-05,7,4,3,0,4.0,1,1,1,1,4,0,2025-03,18.0
U11069,Supply,2025-02-19,11,3,3,1,5.0,1,1,1,1,4,0,2025-02,23.0
U11070,Supply,2025-05-29,10,3,1,0,2.0,1,1,0,1,4,0,2025-05,16.0
U11071,Supply,2025-03-10,8,3,2,1,2.0,1,1,0,1,4,0,2025-03,16.0
U11072,Supply,2025-02-17,7,2,2,0,1.0,1,0,1,1,4,0,2025-02,12.0
U11073,Supply,2025-01-20,8,0,3,0,6.0,1,1,0,0,2,1,2025-01,17.0
U11074,Supply,2025-04-11,5,2,2,1,3.0,1,1,1,1,4,0,2025-04,13.0
U11075,Demand,2025-06-21,5,2,0,0,1.0,1,0,1,1,4,0,2025-06,8.0
U11076,Demand,2025-06-10,6,3,0,0,0.0,1,1,1,0,3,0,2025-06,9.0
U11077,Supply,2025-05-17,8,3,0,0,1.0,1,1,1,1,4,0,2025-05,12.0
U11078,Demand,2025-03-09,9,4,0,0,2.0,1,1,0,0,2,1,2025-03,15.0
U11079,Supply,2025-02-04,5,3,2,1,2.0,1,1,1,1,4,0,2025-02,13.0
U11080,Demand,2025-03-06,8,3,0,0,1.0,1,0,1,0,3,0,2025-03,12.0
U11081,Demand,2025-01-08,4,2,0,1,3.0,1,0,1,0,3,0,2025-01,10.0
U11082,Supply,2025-02-14,10,2,3,0,0.0,1,0,0,0,1,1,2025-02,15.0
U11083,Supply,2025-03-28,9,1,3,2,3.0,1,1,1,1,4,0,2025-03,18.0
U11084,Demand,2025-06-24,8,7,0,2,8.0,1,1,1,0,3,0,2025-06,25.0
U11085,Demand,2025-06-17,12,5,0,0,4.0,1,1,1,0,3,0,2025-06,21.0
U11086,Demand,2025-03-17,8,7,0,0,1.0,1,1,1,1,4,0,2025-03,16.0
U11087,Demand,2025-03-17,4,3,0,1,4.0,1,1,0,0,2,1,2025-03,12.0
U11088,Supply,2025-06-23,8,6,2,0,2.0,1,1,0,1,4,0,2025-06,18.0
U11089,Demand,2025-02-16,8,5,0,1,2.0,1,1,1,1,4,0,2025-02,16.0
U11090,Supply,2025-01-15,13,3,0,0,1.0,1,1,0,1,4,0,2025-01,17.0
U11091,Demand,2025-04-15,7,6,0,1,3.0,1,1,1,0,3,0,2025-04,17.0
U11092,Demand,2025-05-27,10,7,0,1,5.0,1,1,1,0,3,0,2025-05,23.0
U11093,Demand,2025-01-26,6,4,0,1,1.0,1,1,1,0,3,0,2025-01,12.0
U11094,Demand,2025-02-21,10,4,0,1,2.0,1,1,0,1,4,0,2025-02,17.0
U11095,Supply,2025-04-03,6,3,1,1,2.0,1,1,1,1,4,0,2025-04,13.0
U11096,Supply,2025-05-30,13,2,2,0,0.0,1,1,1,0,3,0,2025-05,17.0
U11097,Supply,2025-01-21,4,2,3,0,2.0,1,0,1,0,3,0,2025-01,11.0
U11098,Supply,2025-02-20,4,0,2,0,2.0,1,1,1,0,3,0,2025-02,8.0
U11099,Demand,2025-02-07,6,4,0,0,1.0,1,0,0,1,4,0,2025-02,11.0
U11100,Supply,2025-01-20,8,3,2,0,1.0,1,0,0,0,1,1,2025-01,14.0
U11101,Supply,2025-06-06,3,0,2,0,0.0,1,0,0,0,1,1,2025-06,5.0
U11102,Demand,2025-06-28,7,3,0,1,3.0,1,0,0,0,1,1,2025-06,14.0
U11103,Demand,2025-05-12,7,7,0,0,2.0,1,0,0,0,1,1,2025-05,16.0
U11104,Demand,2025-02-24,8,5,0,1,2.0,1,0,0,0,1,1,2025-02,16.0
U11105,Demand,2025-04-02,10,6,0,1,2.0,1,1,1,0,3,0,2025-04,19.0
U11106,Supply,2025-01-28,10,3,4,3,4.0,1,1,1,0,3,0,2025-01,24.0
U11107,Supply,2025-01-04,9,2,4,1,1.0,1,0,0,1,4,0,2025-01,17.0
U11108,Demand,2025-05-30,4,1,0,0,2.0,1,0,1,1,4,0,2025-05,7.0
U11109,Demand,2025-03-17,16,9,0,1,2.0,1,1,1,0,3,0,2025-03,28.0
U11110,Supply,2025-06-22,6,1,2,0,1.0,1,0,0,0,1,1,2025-06,10.0
U11111,Demand,2025-03-08,9,5,0,1,4.0,1,0,0,0,1,1,2025-03,19.0
U11112,Supply,2025-03-27,9,7,1,0,2.0,1,1,1,0,3,0,2025-03,19.0
U11113,Supply,2025-06-11,7,4,4,0,3.0,1,0,0,0,1,1,2025-06,18.0
U11114,Demand,2025-04-01,6,5,0,1,3.0,1,1,1,0,3,0,2025-04,15.0
U11115,Demand,2025-04-15,7,5,0,0,2.0,1,1,0,1,4,0,2025-04,14.0
U11116,Demand,2025-01-01,9,6,0,1,3.0,1,1,1,1,4,0,2025-01,19.0
U11117,Supply,2025-03-13,6,1,0,1,5.0,1,0,0,0,1,1,2025-03,13.0
U11118,Demand,2025-03-28,6,2,0,1,6.0,1,0,0,0,1,1,2025-03,15.0
U11119,Supply,2025-06-15,7,1,3,1,1.0,1,0,1,1,4,0,2025-06,13.0
U11120,Supply,2025-01-06,13,3,3,1,2.0,1,1,1,1,4,0,2025-01,22.0
U11121,Demand,2025-06-02,8,7,0,3,7.0,1,0,0,0,1,1,2025-06,25.0
U11122,Demand,2025-05-25,9,6,0,0,1.0,1,0,0,0,1,1,2025-05,16.0
U11123,Demand,2025-03-02,9,7,0,2,3.0,1,0,1,1,4,0,2025-03,21.0
U11124,Demand,2025-01-12,6,5,0,1,4.0,1,0,0,0,1,1,2025-01,16.0
U11125,Demand,2025-01-06,5,5,0,2,4.0,1,0,1,1,4,0,2025-01,16.0
U11126,Demand,2025-01-27,22,8,0,3,8.0,1,1,1,0,3,0,2025-01,41.0
U11127,Supply,2025-05-16,10,8,0,1,4.0,1,1,1,1,4,0,2025-05,23.0
U11128,Supply,2025-05-04,6,3,2,0,2.0,1,0,0,0,1,1,2025-05,13.0
U11129,Supply,2025-04-16,6,3,1,0,2.0,1,1,1,0,3,0,2025-04,12.0
U11130,Supply,2025-04-03,17,5,4,1,5.0,1,1,1,0,3,0,2025-04,32.0
U11131,Demand,2025-04-19,10,6,0,2,0.0,1,0,1,1,4,0,2025-04,18.0
U11132,Demand,2025-04-09,4,2,0,1,6.0,1,1,0,1,4,0,2025-04,13.0
U11133,Supply,2025-06-17,9,3,0,0,3.0,1,0,0,0,1,1,2025-06,15.0
U11134,Supply,2025-05-22,6,6,3,1,2.0,1,1,0,1,4,0,2025-05,18.0
U11135,Demand,2025-02-04,5,2,0,1,3.0,1,0,0,0,1,1,2025-02,11.0
U11136,Supply,2025-06-25,4,2,1,0,3.0,1,1,1,1,4,0,2025-06,10.0
U11137,Demand,2025-03-25,9,4,0,1,5.0,1,1,1,0,3,0,2025-03,19.0
U11138,Demand,2025-02-25,7,3,0,1,0.0,1,0,1,1,4,0,2025-02,11.0
U11139,Demand,2025-06-26,10,4,0,2,5.0,1,0,1,1,4,0,2025-06,21.0
U11140,Demand,2025-05-21,6,6,0,3,10.0,1,1,1,1,4,0,2025-05,25.0
U11141,Demand,2025-02-18,13,3,0,2,4.0,1,1,0,1,4,0,2025-02,22.0
U11142,Supply,2025-02-15,12,5,1,0,2.0,1,0,1,1,4,0,2025-02,20.0
U11143,Demand,2025-04-23,4,2,0,0,0.0,1,0,0,0,1,1,2025-04,6.0
U11144,Demand,2025-05-16,5,5,0,2,5.0,1,1,0,0,2,1,2025-05,17.0
U11145,Supply,2025-02-12,7,2,2,0,0.0,1,0,0,0,1,1,2025-02,11.0
U11146,Demand,2025-05-28,7,6,0,1,3.0,1,0,0,1,4,0,2025-05,17.0
U11147,Demand,2025-05-04,7,5,0,0,0.0,1,1,0,1,4,0,2025-05,12.0
U11148,Demand,2025-04-07,8,6,0,0,3.0,1,1,1,1,4,0,2025-04,17.0
U11149,Demand,2025-03-31,3,5,0,2,5.0,1,1,0,1,4,0,2025-03,15.0
U11150,Demand,2025-02-08,9,8,0,1,3.0,1,1,0,1,4,0,2025-02,21.0
U11151,Demand,2025-03-26,9,1,0,0,0.0,1,0,0,0,1,1,2025-03,10.0
U11152,Demand,2025-06-26,6,3,0,0,0.0,1,1,1,0,3,0,2025-06,9.0
U11153,Demand,2025-03-03,14,8,0,2,4.0,1,1,1,1,4,0,2025-03,28.0
U11154,Demand,2025-04-16,7,6,0,1,3.0,1,1,0,1,4,0,2025-04,17.0
